,result,table,_time,water_height_mm
,_result,0,2024-01-04T10:01:03.032509316Z,5.85
,_result,0,2024-01-04T10:16:02.968038693Z,5.85
,_result,0,2024-01-04T10:31:02.502379042Z,5.85
,_result,0,2024-01-04T10:46:02.822236518Z,5.86
,_result,0,2024-01-04T11:01:02.793462107Z,5.86
,_result,0,2024-01-04T11:16:03.119851071Z,5.86
,_result,0,2024-01-04T11:31:02.991207307Z,5.86
,_result,0,2024-01-04T11:46:02.910064861Z,5.85
,_result,0,2024-01-04T12:01:02.468541464Z,5.85
,_result,0,2024-01-04T12:16:02.925688527Z,5.85
,_result,0,2024-01-04T12:31:02.766749664Z,5.86
,_result,0,2024-01-04T12:46:03.775628704Z,5.86
,_result,0,2024-01-04T13:01:02.605899897Z,5.86
,_result,0,2024-01-04T13:16:02.570493657Z,5.86
,_result,0,2024-01-04T13:31:03.321071032Z,5.86
,_result,0,2024-01-04T13:46:02.948813088Z,5.86
,_result,0,2024-01-04T14:01:02.447887531Z,5.86
,_result,0,2024-01-04T14:16:02.671270139Z,5.85
,_result,0,2024-01-04T14:31:02.822766777Z,5.85
,_result,0,2024-01-04T14:46:02.975746158Z,5.85
,_result,0,2024-01-04T15:01:03.244201932Z,5.86
,_result,0,2024-01-04T16:16:03.16362674Z,5.85
,_result,0,2024-01-04T16:46:08.358438616Z,5.85
,_result,0,2024-01-04T17:16:04.457288814Z,5.85
,_result,0,2024-01-04T17:31:07.477861653Z,5.86
,_result,0,2024-01-04T17:46:02.670370368Z,5.86
,_result,0,2024-01-04T18:01:03.690695964Z,5.86
,_result,0,2024-01-04T18:16:03.19278816Z,5.87
,_result,0,2024-01-04T18:31:02.886421201Z,5.87
,_result,0,2024-01-04T18:46:02.947602736Z,5.87
,_result,0,2024-01-04T19:01:03.185844504Z,5.88
,_result,0,2024-01-04T19:16:03.324171129Z,5.91
,_result,0,2024-01-04T19:31:02.402482348Z,5.91
,_result,0,2024-01-04T19:46:02.595091802Z,5.96
,_result,0,2024-01-04T20:01:02.773714701Z,5.96
,_result,0,2024-01-04T20:16:02.675183591Z,6.02
,_result,0,2024-01-04T20:31:03.211288674Z,6.02
,_result,0,2024-01-04T20:46:02.798674444Z,6.13
,_result,0,2024-01-04T21:01:02.732904302Z,6.13
,_result,0,2024-01-04T21:16:03.081852841Z,6.28
,_result,0,2024-01-04T21:31:03.879152104Z,6.28
,_result,0,2024-01-04T21:46:03.577890902Z,6.34
,_result,0,2024-01-04T22:01:02.565911478Z,6.39
,_result,0,2024-01-04T22:16:03.573420674Z,6.39
,_result,0,2024-01-04T22:31:02.668721158Z,6.39
,_result,0,2024-01-04T22:46:03.024264887Z,6.43
,_result,0,2024-01-04T23:01:03.030558847Z,6.43
,_result,0,2024-01-04T23:16:03.045743923Z,6.52
,_result,0,2024-01-04T23:31:03.902175051Z,6.52
,_result,0,2024-01-04T23:46:02.951689511Z,6.52
,_result,0,2024-01-05T00:01:02.503991523Z,6.52
,_result,0,2024-01-05T00:16:03.559788375Z,6.46
,_result,0,2024-01-05T00:31:03.228335124Z,6.46
,_result,0,2024-01-05T00:46:02.343308513Z,6.44
,_result,0,2024-01-05T01:01:02.393157482Z,6.42
,_result,0,2024-01-05T01:16:02.410420288Z,6.41
,_result,0,2024-01-05T01:31:02.444738365Z,6.41
,_result,0,2024-01-05T01:46:02.504777201Z,6.4
,_result,0,2024-01-05T02:01:02.68314008Z,6.4
,_result,0,2024-01-05T02:16:02.73307206Z,6.37
,_result,0,2024-01-05T02:31:03.072037055Z,6.37
,_result,0,2024-01-05T02:46:02.678899808Z,6.34
,_result,0,2024-01-05T03:01:03.094670028Z,6.34
,_result,0,2024-01-05T03:16:04.048562557Z,6.33
,_result,0,2024-01-05T03:31:02.452687938Z,6.31
,_result,0,2024-01-05T03:46:02.50543494Z,6.3
,_result,0,2024-01-05T04:01:03.332062023Z,6.28
,_result,0,2024-01-05T04:16:02.943856563Z,6.24
,_result,0,2024-01-05T04:31:03.381531776Z,6.24
,_result,0,2024-01-05T04:46:02.926508154Z,6.22
,_result,0,2024-01-05T05:01:02.653068625Z,6.2
,_result,0,2024-01-05T05:16:03.088855182Z,6.18
,_result,0,2024-01-05T05:31:02.597794575Z,6.15
,_result,0,2024-01-05T05:46:02.964004326Z,6.13
,_result,0,2024-01-05T06:01:02.907210551Z,6.11
,_result,0,2024-01-05T06:16:02.803123522Z,6.08
,_result,0,2024-01-05T06:31:02.730161019Z,6.06
,_result,0,2024-01-05T06:46:02.690027214Z,6.04
,_result,0,2024-01-05T07:01:02.640538001Z,6.02
,_result,0,2024-01-05T07:16:02.945477778Z,6
,_result,0,2024-01-05T07:31:03.223669568Z,5.99
,_result,0,2024-01-05T07:46:03.271723334Z,5.97
,_result,0,2024-01-05T08:01:02.678818728Z,5.96
,_result,0,2024-01-05T08:16:03.849550281Z,5.94
,_result,0,2024-01-05T08:31:03.123657748Z,5.94
,_result,0,2024-01-05T08:46:03.253957511Z,5.94
,_result,0,2024-01-05T09:01:02.360390277Z,5.93
,_result,0,2024-01-05T09:16:02.342734963Z,5.93
,_result,0,2024-01-05T09:31:02.69702526Z,5.93
,_result,0,2024-01-05T09:46:03.048359027Z,5.93
,_result,0,2024-01-05T10:01:03.201038827Z,5.93
,_result,0,2024-01-05T10:16:03.746937368Z,5.94
,_result,0,2024-01-05T10:31:05.734395648Z,5.94
,_result,0,2024-01-05T10:46:02.590128468Z,5.96
,_result,0,2024-01-05T11:01:02.767870187Z,5.95
,_result,0,2024-01-05T11:16:03.014650038Z,5.95
,_result,0,2024-01-05T11:31:02.732533099Z,5.95
,_result,0,2024-01-05T11:46:04.941642698Z,5.94
,_result,0,2024-01-05T12:01:02.928487463Z,5.94
,_result,0,2024-01-05T12:16:03.29093702Z,5.93
,_result,0,2024-01-05T12:31:02.419004746Z,5.93
,_result,0,2024-01-05T12:46:04.665757677Z,5.91
,_result,0,2024-01-05T13:01:03.522563704Z,5.91
,_result,0,2024-01-05T13:16:02.49508856Z,5.9
,_result,0,2024-01-05T13:31:03.198754715Z,5.9
,_result,0,2024-01-05T13:46:04.329655862Z,5.9
,_result,0,2024-01-05T14:01:03.422598514Z,5.91
,_result,0,2024-01-05T14:16:02.801226187Z,5.91
,_result,0,2024-01-05T14:31:03.774551914Z,5.91
,_result,0,2024-01-05T14:46:03.50683402Z,5.92
,_result,0,2024-01-05T15:01:03.094088608Z,5.92
,_result,0,2024-01-05T15:16:03.446966928Z,5.92
,_result,0,2024-01-05T15:31:03.234443586Z,5.92
,_result,0,2024-01-05T15:46:03.221296505Z,5.91
,_result,0,2024-01-05T16:01:03.945661381Z,5.91
,_result,0,2024-01-05T16:16:03.006869484Z,5.91
,_result,0,2024-01-05T16:31:02.946384162Z,5.91
,_result,0,2024-01-05T16:46:04.341654856Z,5.91
,_result,0,2024-01-05T22:01:08.370260828Z,5.89
,_result,0,2024-01-05T22:31:03.693767427Z,5.89
,_result,0,2024-01-05T22:46:03.474026637Z,5.89
,_result,0,2024-01-05T23:01:04.194843351Z,5.89
,_result,0,2024-01-05T23:16:04.043206731Z,5.88
,_result,0,2024-01-05T23:31:03.720072323Z,5.88
,_result,0,2024-01-05T23:46:02.929189204Z,5.88
,_result,0,2024-01-06T00:01:03.454711404Z,5.88
,_result,0,2024-01-06T00:16:02.555060425Z,5.88
,_result,0,2024-01-06T00:31:04.229884904Z,5.89
,_result,0,2024-01-06T00:46:03.429240495Z,5.89
,_result,0,2024-01-06T01:01:03.292413507Z,5.89
,_result,0,2024-01-06T01:16:04.128284674Z,5.89
,_result,0,2024-01-06T01:31:03.362221858Z,5.89
,_result,0,2024-01-06T01:46:02.774684708Z,5.88
,_result,0,2024-01-06T02:01:03.396066848Z,5.88
,_result,0,2024-01-06T02:16:02.562935372Z,5.88
,_result,0,2024-01-06T02:31:03.242400466Z,5.88
,_result,0,2024-01-06T02:46:02.959657816Z,5.88
,_result,0,2024-01-06T03:01:03.234218305Z,5.88
,_result,0,2024-01-06T03:16:03.01730649Z,5.88
,_result,0,2024-01-06T03:31:02.544095831Z,5.88
,_result,0,2024-01-06T03:46:03.260019258Z,5.88
,_result,0,2024-01-06T04:01:02.579809572Z,5.88
,_result,0,2024-01-06T04:16:03.433116673Z,5.88
,_result,0,2024-01-06T04:31:02.860411352Z,5.88
,_result,0,2024-01-06T04:46:03.066576058Z,5.88
,_result,0,2024-01-06T05:01:03.350051835Z,5.88
,_result,0,2024-01-06T05:16:03.129218851Z,5.88
,_result,0,2024-01-06T05:31:03.28029329Z,5.88
,_result,0,2024-01-06T05:46:04.093252469Z,5.87
,_result,0,2024-01-06T06:01:03.051735484Z,5.87
,_result,0,2024-01-06T06:16:02.603712588Z,5.87
,_result,0,2024-01-06T06:31:02.828073109Z,5.87
,_result,0,2024-01-06T06:46:02.818201175Z,5.87
,_result,0,2024-01-06T07:01:03.050153514Z,5.87
,_result,0,2024-01-06T07:16:03.294428869Z,5.87
,_result,0,2024-01-06T07:31:04.09009028Z,5.87
,_result,0,2024-01-06T07:46:02.854523246Z,5.87
,_result,0,2024-01-06T08:01:03.722552762Z,5.87
,_result,0,2024-01-06T08:16:03.187671299Z,5.87
,_result,0,2024-01-06T08:31:03.399470523Z,5.87
,_result,0,2024-01-06T08:46:02.543376741Z,5.87
,_result,0,2024-01-06T09:01:02.538288258Z,5.87
,_result,0,2024-01-06T09:16:02.790305299Z,5.87
,_result,0,2024-01-06T09:31:02.797308088Z,5.86
,_result,0,2024-01-06T09:46:02.760317384Z,5.86
,_result,0,2024-01-06T10:01:02.73392728Z,5.86
,_result,0,2024-01-06T10:16:02.813968315Z,5.86
,_result,0,2024-01-06T10:31:02.924118621Z,5.86
,_result,0,2024-01-06T10:46:03.09265806Z,5.86
,_result,0,2024-01-06T11:01:03.05341474Z,5.87
,_result,0,2024-01-06T11:16:02.507056386Z,5.87
,_result,0,2024-01-06T11:31:02.629407526Z,5.87
,_result,0,2024-01-06T11:46:02.957390221Z,5.87
,_result,0,2024-01-06T12:01:03.172955Z,5.87
,_result,0,2024-01-06T12:16:02.641616702Z,5.87
,_result,0,2024-01-06T12:31:05.066960539Z,5.87
,_result,0,2024-01-06T12:46:02.804821608Z,5.87
,_result,0,2024-01-06T13:01:03.0664598Z,5.87
,_result,0,2024-01-06T13:16:02.598306185Z,5.87
,_result,0,2024-01-06T13:31:02.979816563Z,5.87
,_result,0,2024-01-06T13:46:03.284553463Z,5.87
