,result,table,_time,water_height_mm
,_result,0,2025-01-03T15:46:02.870356811Z,3.96
,_result,0,2025-01-03T16:01:03.184583632Z,4.09
,_result,0,2025-01-03T16:16:03.38008549Z,4.14
,_result,0,2025-01-03T16:31:02.99955174Z,4.13
,_result,0,2025-01-03T16:46:03.339132458Z,4
,_result,0,2025-01-03T17:01:03.347424024Z,4
,_result,0,2025-01-03T17:16:03.73606486Z,3.43
,_result,0,2025-01-03T17:31:04.410590493Z,3.43
,_result,0,2025-01-03T17:46:03.419933939Z,2.65
,_result,0,2025-01-03T18:01:02.468788024Z,2.65
,_result,0,2025-01-03T18:16:03.375540147Z,1.87
,_result,0,2025-01-03T18:31:02.973167188Z,1.87
,_result,0,2025-01-03T18:46:03.324242155Z,1.16
,_result,0,2025-01-03T19:01:08.462121158Z,0.81
,_result,0,2025-01-03T19:16:03.163957414Z,0.48
,_result,0,2025-01-03T19:31:03.268671756Z,0.48
,_result,0,2025-01-03T19:46:04.673914308Z,-0.18
,_result,0,2025-01-03T20:01:03.228141531Z,-0.48
,_result,0,2025-01-03T20:16:02.953896492Z,-0.75
,_result,0,2025-01-03T20:31:02.66867167Z,-1.03
,_result,0,2025-01-03T20:46:02.474590237Z,-1.26
,_result,0,2025-01-03T21:01:03.916468049Z,-1.49
,_result,0,2025-01-03T21:16:02.99324863Z,-1.69
,_result,0,2025-01-03T21:31:04.801861668Z,-1.69
,_result,0,2025-01-03T21:46:03.164872734Z,-2.01
,_result,0,2025-01-03T22:01:03.262273422Z,-2.01
,_result,0,2025-01-03T22:16:03.732150937Z,-2.11
,_result,0,2025-01-03T22:31:03.086949889Z,-2.11
,_result,0,2025-01-03T22:46:03.675101483Z,-2.11
,_result,0,2025-01-03T23:01:02.684369387Z,-2.11
,_result,0,2025-01-03T23:16:02.93987215Z,-1.76
,_result,0,2025-01-03T23:31:02.861824443Z,-1.76
,_result,0,2025-01-03T23:46:02.831813866Z,-1.09
,_result,0,2025-01-04T00:01:02.600187328Z,-1.09
,_result,0,2025-01-04T00:16:07.610730039Z,-0.33
,_result,0,2025-01-04T00:31:02.614716777Z,-0.33
,_result,0,2025-01-04T00:46:02.623485153Z,0.46
,_result,0,2025-01-04T01:01:02.796810708Z,0.46
,_result,0,2025-01-04T01:16:03.178989817Z,1.13
,_result,0,2025-01-04T01:31:03.247644406Z,1.13
,_result,0,2025-01-04T01:46:02.459872411Z,1.69
,_result,0,2025-01-04T02:01:03.08209765Z,1.69
